Trade_ID,Product_ID,Year_ID,TradeType_ID,Trade_Value,Share_Percentage,Growth_Rate,Absolute_Change,Trade_Balance,Created_At
3503,2911,1,1,515.32,0.0142,31.19,160.73,512.75,01-04-2023 00:00
3504,2912,1,1,294.05,0.0081,36.97,108.72,291.8,01-04-2023 00:00
3505,2913,1,1,14.56,0.0004,58.36,8.5,13.54,01-04-2023 00:00
3506,2914,1,1,2.75,0.0001,65.68,1.81,-5.51,01-04-2023 00:00
3507,2915,1,1,36.04,0.001,33.99,12.25,35.47,01-04-2023 00:00
3508,2916,1,1,1102.1,0.0305,0.75,8.31,1005.25,01-04-2023 00:00
3509,2917,1,1,70.03,0.0019,2.53,1.77,13.24,01-04-2023 00:00
3510,2918,1,1,230.3,0.0064,17.51,40.33,223.47,01-04-2023 00:00
3511,2919,1,1,1778.86,0.0492,33.34,593.01,1760.49,01-04-2023 00:00
3512,2920,1,1,115.57,0.0032,5.91,6.84,72.56,01-04-2023 00:00
3513,2921,1,1,720.6,0.0199,17.91,129.09,696.54,01-04-2023 00:00
3514,2922,1,1,27.16,0.0008,5.27,1.43,26.86,01-04-2023 00:00
3515,2923,1,1,26.17,0.0007,-60.12,-15.73,23.63,01-04-2023 00:00
3516,2924,1,1,27.93,0.0008,37.1,10.37,26.98,01-04-2023 00:00
3517,2925,1,1,12963.88,0.3582,15.04,1949.27,12317.06,01-04-2023 00:00
3518,2926,1,1,4500.04,0.1243,15.56,699.99,4113.59,01-04-2023 00:00
3519,2927,1,1,312.89,0.0086,-12.48,-39.06,171.9,01-04-2023 00:00
3520,2928,1,1,1.63,0,17.92,0.29,-6.85,01-04-2023 00:00
3521,2929,1,1,38.92,0.0011,-36.32,-14.13,37.69,01-04-2023 00:00
3522,2930,1,1,1378.44,0.0381,34.17,471.03,918.55,01-04-2023 00:00
3523,2931,1,1,381.4,0.0105,-7.8,-29.77,-30.47,01-04-2023 00:00
3524,2932,1,1,664.23,0.0184,29.03,192.82,605.74,01-04-2023 00:00
3525,2933,1,1,5959.74,0.1647,16.16,962.92,5886.04,01-04-2023 00:00
3526,2934,1,1,209.2,0.0058,58.31,121.98,170.99,01-04-2023 00:00
3527,2935,1,1,1513.9,0.0418,24.97,378.05,1444.11,01-04-2023 00:00
3528,2936,1,1,46.59,0.0013,55.95,26.07,40.43,01-04-2023 00:00
3529,2937,1,1,31.78,0.0009,-2.4,-0.76,17.84,01-04-2023 00:00
3530,2938,1,1,47.88,0.0013,33.14,15.87,45.21,01-04-2023 00:00
3531,2939,1,1,0.52,0,99.19,0.52,0.15,01-04-2023 00:00
3532,2940,1,1,0.79,0,36.65,0.29,-9.75,01-04-2023 00:00
3533,2941,1,1,3.24,0.0001,-42.96,-1.39,1.1,01-04-2023 00:00
3534,2942,1,1,2.81,0.0001,-7.29,-0.21,-39.09,01-04-2023 00:00
3535,2943,1,1,3.68,0.0001,-17.62,-0.65,1.22,01-04-2023 00:00
3536,2944,1,1,3.46,0.0001,221.04,7.66,-5.64,01-04-2023 00:00
3537,6020,1,1,3.46,0.0001,221.04,7.66,-5.64,01-04-2023 00:00
3538,2945,1,1,1736.46,0.048,11.78,204.62,1719.15,01-04-2023 00:00
3539,2946,1,1,325.91,0.009,5.9,19.24,272.45,01-04-2023 00:00
3540,2947,1,1,1106.67,0.0306,4.33,47.9,1101.61,01-04-2023 00:00
3541,2948,1,1,14.95,0.0004,14.68,2.19,-6.68,01-04-2023 00:00
3542,6021,1,1,14.95,0.0004,14.68,2.19,-6.68,01-04-2023 00:00
3543,2949,1,1,0.56,0,105.08,0.59,-15.5,01-04-2023 00:00
3544,2950,1,1,0.1,0,81.54,0.09,-7.08,01-04-2023 00:00
3545,2951,1,1,570.19,0.0158,-4.03,-22.98,530.75,01-04-2023 00:00
3546,2952,1,1,5.77,0.0002,57.79,3.34,5.29,01-04-2023 00:00
3547,6022,1,1,5.77,0.0002,57.79,3.34,5.29,01-04-2023 00:00
3548,2953,1,1,2.72,0.0001,52.84,1.43,1.81,01-04-2023 00:00
3549,2954,1,1,207.66,0.0057,43.87,91.09,162.34,01-04-2023 00:00
3550,2955,1,1,179.53,0.005,39.29,70.53,55,01-04-2023 00:00
3551,2956,1,1,376.38,0.0104,7.42,27.93,309.97,01-04-2023 00:00
3552,2957,1,1,160.29,0.0044,9.92,15.89,13.2,01-04-2023 00:00
3553,2958,1,1,0.77,0,270.63,2.1,-0.14,01-04-2023 00:00
3554,2959,1,1,18.33,0.0005,26.33,4.82,14.74,01-04-2023 00:00
3555,2960,1,1,62.12,0.0017,2.21,1.38,40.94,01-04-2023 00:00
3556,2961,1,1,35.22,0.001,15.74,5.54,-37.75,01-04-2023 00:00
3557,2962,1,1,54.5,0.0015,16.02,8.73,22.19,01-04-2023 00:00
3558,2963,1,1,20.89,0.0006,12.05,2.52,-22.1,01-04-2023 00:00
3559,2964,1,1,6.37,0.0002,43.52,2.78,-22.46,01-04-2023 00:00
3560,2965,1,1,41.09,0.0011,-20.78,-8.54,27.93,01-04-2023 00:00
3561,2966,1,1,37.58,0.001,30.2,11.35,-1.21,01-04-2023 00:00
3562,2967,1,1,56.36,0.0016,3.45,1.94,-215.83,01-04-2023 00:00
3563,2968,1,1,86.63,0.0024,-61.15,-52.98,34.05,01-04-2023 00:00
3564,2969,1,1,13.18,0.0004,3.24,0.43,-2.2,01-04-2023 00:00
3565,2970,1,1,58.81,0.0016,-17.16,-10.09,38.05,01-04-2023 00:00
3566,2971,1,1,52.08,0.0014,-5.95,-3.1,-60.18,01-04-2023 00:00
3567,2972,1,1,46.33,0.0013,-40.88,-18.94,33.54,01-04-2023 00:00
3568,2973,1,1,89.38,0.0025,-8.09,-7.24,73.27,01-04-2023 00:00
3569,2974,1,1,249.72,0.0069,117.87,294.37,214.88,01-04-2023 00:00
3570,2975,1,1,262.63,0.0073,62.87,165.12,260.44,01-04-2023 00:00
3571,2976,1,1,68.4,0.0019,39.34,26.9,68.07,01-04-2023 00:00
3572,2977,1,1,41.12,0.0011,29.54,12.14,39.92,01-04-2023 00:00
3573,2978,1,1,58.12,0.0016,-26.38,-15.33,57.04,01-04-2023 00:00
3574,2979,1,1,200.7,0.0055,27,54.19,179.28,01-04-2023 00:00
3575,2980,1,1,533.71,0.0147,42.93,229.13,469.99,01-04-2023 00:00
3576,2981,1,1,365.67,0.0101,14.46,52.89,146.25,01-04-2023 00:00
3577,2982,1,1,495.88,0.0137,1.49,7.38,457.09,01-04-2023 00:00
3578,2983,1,1,77.23,0.0021,40.1,30.96,63.99,01-04-2023 00:00
3579,6023,1,1,77.23,0.0021,40.1,30.96,63.99,01-04-2023 00:00
3580,2984,1,1,3569.69,0.0986,8.29,295.96,2093.62,01-04-2023 00:00
3581,6024,1,1,3569.69,0.0986,8.29,295.96,2093.62,01-04-2023 00:00
3582,2985,1,1,679.63,0.0188,6.68,45.38,479.24,01-04-2023 00:00
3583,6025,1,1,679.63,0.0188,6.68,45.38,479.24,01-04-2023 00:00
3584,2986,1,1,1584.91,0.0438,1.67,26.43,1232.32,01-04-2023 00:00
3585,6026,1,1,1584.91,0.0438,1.67,26.43,1232.32,01-04-2023 00:00
3586,2987,1,1,8.39,0.0002,-21.7,-1.82,8.32,01-04-2023 00:00
3587,2988,1,1,86.03,0.0024,9.8,8.43,85.26,01-04-2023 00:00
3588,2989,1,1,280.23,0.0077,34.64,97.08,278.37,01-04-2023 00:00
3589,2990,1,1,229.93,0.0064,39.07,89.82,228.62,01-04-2023 00:00
3590,2991,1,1,0.31,0,-33.8,-0.1,-0.03,01-04-2023 00:00
3591,2992,1,1,217.08,0.006,34.45,74.8,215.65,01-04-2023 00:00
3592,2993,1,1,172.25,0.0048,4.16,7.17,165.99,01-04-2023 00:00
3593,2994,1,1,114.38,0.0032,-5.08,-5.81,113.61,01-04-2023 00:00
3594,2995,1,1,33.34,0.0009,6.21,2.07,27.49,01-04-2023 00:00
3595,2996,1,1,456.26,0.0126,21.56,98.38,427.32,01-04-2023 00:00
3596,2997,1,1,220.46,0.0061,-23.32,-51.41,110.4,01-04-2023 00:00
3597,2998,1,1,173.05,0.0048,-4.94,-8.55,158.74,01-04-2023 00:00
3598,2999,1,1,75.3,0.0021,-58.82,-44.29,73.21,01-04-2023 00:00
3599,3000,1,1,6392.37,0.1766,17.62,1126.4,6327.47,01-04-2023 00:00
3600,3001,1,1,4964.85,0.1372,-1.68,-83.58,4820.57,01-04-2023 00:00
3601,3002,1,1,1925.26,0.0532,-2.78,-53.52,1868.06,01-04-2023 00:00
3602,3003,1,1,1909.85,0.0528,11.93,227.91,1836.23,01-04-2023 00:00
3603,3004,1,1,1.84,0.0001,25.82,0.48,0.25,01-04-2023 00:00
3604,3005,1,1,839.91,0.0232,42.96,360.85,812.89,01-04-2023 00:00
3605,3006,1,1,650.75,0.018,-3.26,-21.2,614.57,01-04-2023 00:00
3606,3007,1,1,431.33,0.0119,20.1,86.69,414.35,01-04-2023 00:00
3607,3008,1,1,49.64,0.0014,5.04,2.51,47.13,01-04-2023 00:00
3608,6027,1,1,49.64,0.0014,5.04,2.51,47.13,01-04-2023 00:00
3609,3009,1,1,2362.53,0.0653,22.41,529.53,1742.24,01-04-2023 00:00
3610,6028,1,1,2362.53,0.0653,22.41,529.53,1742.24,01-04-2023 00:00
3611,3010,1,1,704.16,0.0195,1.39,9.79,540.64,01-04-2023 00:00
3612,6029,1,1,704.16,0.0195,1.39,9.79,540.64,01-04-2023 00:00
3613,3011,1,1,1197.56,0.0331,33.82,405.05,1098.6,01-04-2023 00:00
3614,6030,1,1,1197.56,0.0331,33.82,405.05,1098.6,01-04-2023 00:00
3615,3012,1,1,5797.78,0.1602,5.07,293.65,5064.9,01-04-2023 00:00
3616,3013,1,1,891.9,0.0246,-1.25,-11.13,810.37,01-04-2023 00:00
3617,3014,1,1,2058.95,0.0569,6.55,134.91,1920.41,01-04-2023 00:00
3618,3015,1,1,71.49,0.002,-2.52,-1.81,64.75,01-04-2023 00:00
3619,3016,1,1,3.27,0.0001,40.14,1.31,3.07,01-04-2023 00:00
3620,6031,1,1,3.27,0.0001,40.14,1.31,3.07,01-04-2023 00:00
3621,3017,1,1,4678.69,0.1293,18.18,850.63,4606.7,01-04-2023 00:00
3622,3018,1,1,2335.26,0.0645,-8.63,-201.65,2144.21,01-04-2023 00:00
3623,3019,1,1,1489.83,0.0412,6.62,98.65,1414.19,01-04-2023 00:00
3624,3020,1,1,120.16,0.0033,20.21,24.28,117.34,01-04-2023 00:00
3625,3021,1,1,67.88,0.0019,6.04,4.1,67.36,01-04-2023 00:00
3626,3022,1,1,129.91,0.0036,51.08,66.36,125.66,01-04-2023 00:00
3627,3023,1,1,67.24,0.0019,-27.04,-18.18,65.47,01-04-2023 00:00
3628,3024,1,1,30.99,0.0009,-13.31,-4.13,30.31,01-04-2023 00:00
3629,3025,1,1,88.29,0.0024,18.91,16.7,87.26,01-04-2023 00:00
3630,3026,1,1,174.98,0.0048,-23.49,-41.11,173.48,01-04-2023 00:00
3631,3027,1,1,6.75,0.0002,4.17,0.29,5.67,01-04-2023 00:00
3632,3028,1,1,54.48,0.0015,-6.8,-3.71,53.06,01-04-2023 00:00
3633,3029,1,1,452.41,0.0125,41.02,185.6,448.29,01-04-2023 00:00
3634,3030,1,1,356.75,0.0099,-15.42,-55,346.09,01-04-2023 00:00
3635,3031,1,1,116.66,0.0032,6.66,7.77,102.67,01-04-2023 00:00
3636,3032,1,1,157.04,0.0043,36.52,57.34,155.26,01-04-2023 00:00
3637,3033,1,1,311.4,0.0086,-27.5,-85.65,305.44,01-04-2023 00:00
3638,3034,1,1,129.34,0.0036,-31.56,-40.82,127.2,01-04-2023 00:00
3639,3035,1,1,1095.62,0.0303,9.22,101.04,1064.29,01-04-2023 00:00
3640,3036,1,1,102.02,0.0028,-13.9,-14.18,81.38,01-04-2023 00:00
3641,3037,1,1,417.33,0.0115,-15.63,-65.21,404.36,01-04-2023 00:00
3642,3038,1,1,127.64,0.0035,13.7,17.49,65.13,01-04-2023 00:00
3643,3039,1,1,93.67,0.0026,26.77,25.07,83.13,01-04-2023 00:00
3644,3040,1,1,5.22,0.0001,-36.39,-1.9,-1.93,01-04-2023 00:00
3645,3041,1,1,169.29,0.0047,-1.98,-3.36,157.31,01-04-2023 00:00
3646,3042,1,1,61.14,0.0017,45.06,27.55,52.36,01-04-2023 00:00
3647,3043,1,1,16.28,0.0004,1.18,0.19,6.33,01-04-2023 00:00
3648,3044,1,1,63.69,0.0018,-37.07,-23.61,61.22,01-04-2023 00:00
3649,3045,1,1,4.32,0.0001,-38.08,-1.64,3.64,01-04-2023 00:00
3650,3046,1,1,397.23,0.011,-6.27,-24.92,394.07,01-04-2023 00:00
3651,3047,1,1,310.51,0.0086,2.41,7.49,302.75,01-04-2023 00:00
3652,3048,1,1,276.45,0.0076,39.46,109.08,268.95,01-04-2023 00:00
3653,3049,1,1,2514.02,0.0695,28.32,712.07,2491.78,01-04-2023 00:00
3654,3050,1,1,2587.85,0.0715,-13.29,-343.8,2543.58,01-04-2023 00:00
3655,3051,1,1,1062.13,0.0293,14.74,156.53,1042.25,01-04-2023 00:00
3656,3052,1,1,467.51,0.0129,18.79,87.83,86.58,01-04-2023 00:00
3657,3053,1,1,0.28,0,125.02,0.35,-2.79,01-04-2023 00:00
3658,3054,1,1,19.71,0.0005,-57.45,-11.32,19.07,01-04-2023 00:00
3659,3055,1,1,21.33,0.0006,29.27,6.24,-22.2,01-04-2023 00:00
3660,3056,1,1,55.55,0.0015,4.29,2.39,54.75,01-04-2023 00:00
3661,3057,1,1,6.87,0.0002,-11.44,-0.79,3,01-04-2023 00:00
3662,3058,1,1,432.18,0.0119,-14.34,-61.96,287.44,01-04-2023 00:00
3663,3059,1,1,739.41,0.0204,-26.82,-198.35,484.96,01-04-2023 00:00
3664,3060,1,1,337.98,0.0093,-2.36,-7.98,317.77,01-04-2023 00:00
3665,3061,1,1,84.98,0.0023,-40.8,-34.68,83.06,01-04-2023 00:00
3666,3062,1,1,982.96,0.0272,-1.2,-11.76,976.75,01-04-2023 00:00
3667,3063,1,1,1.14,0,53.18,0.61,-5.59,01-04-2023 00:00
3668,3064,1,1,4.18,0.0001,-8.16,-0.34,2.85,01-04-2023 00:00
3669,3065,1,1,3.27,0.0001,26.13,0.85,0.46,01-04-2023 00:00
3670,3066,1,1,221.87,0.0061,21.85,48.48,200.46,01-04-2023 00:00
3671,3067,1,1,133.04,0.0037,9.98,13.29,93.24,01-04-2023 00:00
3672,3068,1,1,38.81,0.0011,-2.16,-0.83,22.8,01-04-2023 00:00
3673,3069,1,1,0.32,0,232.83,0.75,-0.7,01-04-2023 00:00
3674,3070,1,1,60.66,0.0017,20.41,12.38,57.6,01-04-2023 00:00
3675,6032,1,1,60.66,0.0017,20.41,12.38,57.6,01-04-2023 00:00
3676,3071,1,1,608.58,0.0168,1.09,6.63,605.05,01-04-2023 00:00
3677,6033,1,1,608.58,0.0168,1.09,6.63,605.05,01-04-2023 00:00
3678,3072,1,1,590.44,0.0163,33.18,195.91,463.18,01-04-2023 00:00
3679,6034,1,1,590.44,0.0163,33.18,195.91,463.18,01-04-2023 00:00
3680,3073,1,1,410.17,0.0113,15.67,64.26,385.68,01-04-2023 00:00
3681,3074,1,1,87.74,0.0024,165.5,145.2,83.47,01-04-2023 00:00
3682,3075,1,1,732.31,0.0202,33.2,243.11,724.81,01-04-2023 00:00
3683,3076,1,1,77.66,0.0021,8.45,6.56,76.25,01-04-2023 00:00
3684,3077,1,1,9.72,0.0003,59.58,5.79,9.31,01-04-2023 00:00
3685,3078,1,1,4123.88,0.114,-0.8,-32.96,4112.24,01-04-2023 00:00
3686,3079,1,1,167.74,0.0046,64.14,107.58,164.86,01-04-2023 00:00
3687,3080,1,1,141.48,0.0039,51.48,72.83,140.71,01-04-2023 00:00
3688,3081,1,1,291.16,0.008,25.53,74.33,289.83,01-04-2023 00:00
3689,3082,1,1,133.99,0.0037,253.93,340.23,132.48,01-04-2023 00:00
3690,3083,1,1,10.44,0.0003,183.14,19.12,9.56,01-04-2023 00:00
3691,3084,1,1,82.08,0.0023,54.5,44.74,81.75,01-04-2023 00:00
3692,3085,1,1,9250.2,0.2556,8.97,829.46,9227.16,01-04-2023 00:00
3693,6035,1,1,9250.2,0.2556,8.97,829.46,9227.16,01-04-2023 00:00
3694,3086,1,1,196.59,0.0054,388.13,763,195.33,01-04-2023 00:00
3695,3087,1,1,23.5,0.0006,-12.54,-2.94,-25.39,01-04-2023 00:00
3696,3088,1,1,62.25,0.0017,17.31,10.78,55.04,01-04-2023 00:00
3697,3089,1,1,21.36,0.0006,24.17,5.16,13.53,01-04-2023 00:00
3698,3090,1,1,4.48,0.0001,-4.91,-0.22,3.77,01-04-2023 00:00
3699,3091,1,1,386.96,0.0107,10.15,39.29,384.46,01-04-2023 00:00
3700,3092,1,1,97.81,0.0027,26.79,26.21,-84.95,01-04-2023 00:00
3701,3093,1,1,461.29,0.0127,9.05,41.74,386.3,01-04-2023 00:00
3702,3094,1,1,11.46,0.0003,-14.4,-1.65,9.39,01-04-2023 00:00
3703,3095,1,1,6792.87,0.1877,12.91,876.83,6528.32,01-04-2023 00:00
3704,3096,1,1,664.8,0.0184,-26.04,-173.1,571.03,01-04-2023 00:00
3705,6036,1,1,664.8,0.0184,-26.04,-173.1,571.03,01-04-2023 00:00
3706,3097,1,1,216.47,0.006,34,73.59,214.2,01-04-2023 00:00
3707,3098,1,1,6866.57,0.1897,-9.71,-667.07,6570.27,01-04-2023 00:00
3708,3099,1,1,410.02,0.0113,-3.24,-13.3,388.9,01-04-2023 00:00
3709,6037,1,1,410.02,0.0113,-3.24,-13.3,388.9,01-04-2023 00:00
3710,3100,1,1,1086.88,0.03,5.07,55.08,1073.96,01-04-2023 00:00
3711,6038,1,1,1086.88,0.03,5.07,55.08,1073.96,01-04-2023 00:00
3712,3101,1,1,728.58,0.0201,27.8,202.51,403.75,01-04-2023 00:00
3713,6039,1,1,728.58,0.0201,27.8,202.51,403.75,01-04-2023 00:00
3714,3102,1,1,498.11,0.0138,-7.42,-36.97,493.02,01-04-2023 00:00
3715,3103,1,1,6502.46,0.1797,20.81,1353.11,6466.93,01-04-2023 00:00
3716,3104,1,1,169.25,0.0047,11.89,20.12,166.18,01-04-2023 00:00
3717,3105,1,1,92.3,0.0026,33.6,31.01,69.24,01-04-2023 00:00
3718,3106,1,1,84.31,0.0023,-32.04,-27.01,74.52,01-04-2023 00:00
3719,3107,1,1,31.77,0.0009,91.14,28.96,27.16,01-04-2023 00:00
3720,3108,1,1,22.17,0.0006,26.37,5.84,-74.7,01-04-2023 00:00
3721,3109,1,1,2.67,0.0001,-35.44,-0.94,-36.19,01-04-2023 00:00
3722,6040,1,1,2.67,0.0001,-35.44,-0.94,-36.19,01-04-2023 00:00
3723,3110,1,1,106.88,0.003,-80.55,-86.09,76.03,01-04-2023 00:00
3724,3111,1,1,0.01,0,1113.83,0.1,-1.3,01-04-2023 00:00
3725,3112,1,1,0.02,0,12.87,0,-0.17,01-04-2023 00:00
3726,3113,1,1,8.64,0.0002,25.41,2.2,-1.15,01-04-2023 00:00
3727,3114,1,1,350.23,0.0097,2.17,7.59,211.84,01-04-2023 00:00
3728,3115,1,1,138.88,0.0038,15.29,21.23,108.7,01-04-2023 00:00
3729,3116,1,1,2490.4,0.0688,30.78,766.46,2054.75,01-04-2023 00:00
3730,3117,1,1,1.28,0,26.58,0.34,-0.89,01-04-2023 00:00
3731,6041,1,1,1.28,0,26.58,0.34,-0.89,01-04-2023 00:00
3732,3118,1,1,717.22,0.0198,-6.68,-47.9,3.55,01-04-2023 00:00
3733,3119,1,1,75.21,0.0021,-11.19,-8.41,-937.15,01-04-2023 00:00
3734,3120,1,1,148.04,0.0041,-16.31,-24.15,-1012.4,01-04-2023 00:00
3735,3121,1,1,12.88,0.0004,-11.19,-1.45,10.21,01-04-2023 00:00
3736,3122,1,1,13.91,0.0004,-62.87,-8.75,7.07,01-04-2023 00:00
3737,3123,1,1,17.49,0.0005,-29.06,-5.08,11.15,01-04-2023 00:00
3738,3124,1,1,23.55,0.0007,0.91,0.22,15.09,01-04-2023 00:00
3739,3125,1,1,262.77,0.0073,31.45,82.64,140.64,01-04-2023 00:00
3740,6042,1,1,262.77,0.0073,31.45,82.64,140.64,01-04-2023 00:00
3741,3126,1,1,184.88,0.0051,-6.29,-11.63,114.88,01-04-2023 00:00
3742,6043,1,1,184.88,0.0051,-6.29,-11.63,114.88,01-04-2023 00:00
3743,3127,1,1,77.2,0.0021,-22.17,-17.12,44.2,01-04-2023 00:00
3744,6044,1,1,77.2,0.0021,-22.17,-17.12,44.2,01-04-2023 00:00
3745,3128,1,1,1152.12,0.0318,18.38,211.8,-230.89,01-04-2023 00:00
3746,3129,1,1,9.68,0.0003,-87.89,-8.51,9.39,01-04-2023 00:00
3747,3130,1,1,3413.73,0.0943,-19.46,-664.29,3392.47,01-04-2023 00:00
3748,3131,1,1,72.93,0.002,-13.84,-10.09,64.57,01-04-2023 00:00
3749,6045,1,1,72.93,0.002,-13.84,-10.09,64.57,01-04-2023 00:00
3750,3132,1,1,880.27,0.0243,8.08,71.11,873.94,01-04-2023 00:00
3751,3133,1,1,2229.62,0.0616,-9.14,-203.8,2217.37,01-04-2023 00:00
3752,3134,1,1,884.03,0.0244,-49.3,-435.8,834.39,01-04-2023 00:00
3753,3135,1,1,4943.54,0.1366,15.03,743.07,4846.19,01-04-2023 00:00
3754,3136,1,1,2545.27,0.0703,21.77,554,1899.44,01-04-2023 00:00
3755,3137,1,1,303.1,0.0084,42.35,128.36,-390.29,01-04-2023 00:00
3756,6046,1,1,303.1,0.0084,42.35,128.36,-390.29,01-04-2023 00:00
3757,3138,1,1,1134.69,0.0314,17.68,200.64,-794.3,01-04-2023 00:00
3758,6047,1,1,1134.69,0.0314,17.68,200.64,-794.3,01-04-2023 00:00
3759,3139,1,1,22.34,0.0006,20.19,4.51,9.38,01-04-2023 00:00
3760,6048,1,1,22.34,0.0006,20.19,4.51,9.38,01-04-2023 00:00
3761,3140,1,1,2.42,0.0001,-52.43,-1.27,2.06,01-04-2023 00:00
3762,3141,1,1,37.89,0.001,-27.21,-10.31,25.94,01-04-2023 00:00
3763,3142,1,1,91.1,0.0025,15.71,14.31,-13.72,01-04-2023 00:00
3764,3143,1,1,2136.04,0.059,-2.85,-60.95,2013.84,01-04-2023 00:00
3765,3144,1,1,42.28,0.0012,-5.56,-2.35,-107.58,01-04-2023 00:00
3766,3145,1,1,114.62,0.0032,6.89,7.89,-378.17,01-04-2023 00:00
3767,3146,1,1,6.39,0.0002,21.3,1.36,-26.89,01-04-2023 00:00
3768,6049,1,1,6.39,0.0002,21.3,1.36,-26.89,01-04-2023 00:00
3769,3147,1,1,1.12,0,-52.86,-0.59,-0.07,01-04-2023 00:00
3770,6050,1,1,1.12,0,-52.86,-0.59,-0.07,01-04-2023 00:00
3771,3148,1,1,5.49,0.0002,1.48,0.08,-1.08,01-04-2023 00:00
3772,6051,1,1,5.49,0.0002,1.48,0.08,-1.08,01-04-2023 00:00
3773,3149,1,1,221.09,0.0061,23.47,51.9,13.27,01-04-2023 00:00
3774,6052,1,1,221.09,0.0061,23.47,51.9,13.27,01-04-2023 00:00
3775,3150,1,1,490.05,0.0135,-14.11,-69.14,406.58,01-04-2023 00:00
3776,3151,1,1,6.67,0.0002,-22.23,-1.48,-12.14,01-04-2023 00:00
3777,3152,1,1,14.42,0.0004,-19.64,-2.83,9.39,01-04-2023 00:00
3778,3153,1,1,51.27,0.0014,2.44,1.25,37.81,01-04-2023 00:00
3779,6053,1,1,51.27,0.0014,2.44,1.25,37.81,01-04-2023 00:00
3780,3154,1,1,8.42,0.0002,11.79,1,-45.1,01-04-2023 00:00
3781,3155,1,1,11.49,0.0003,34.21,3.93,-5.06,01-04-2023 00:00
3782,3156,1,1,8.66,0.0002,20.27,1.75,-70.09,01-04-2023 00:00
3783,3157,1,1,2.03,0.0001,59.99,1.22,-4.92,01-04-2023 00:00
3784,3158,1,1,0.33,0,551.3,1.83,-52.42,01-04-2023 00:00
3785,3159,1,1,6.52,0.0002,-39,-2.54,-197.83,01-04-2023 00:00
3786,3160,1,1,0.64,0,-64.72,-0.41,0.27,01-04-2023 00:00
3787,6054,1,1,0.64,0,-64.72,-0.41,0.27,01-04-2023 00:00
3788,3161,1,1,24.06,0.0007,18.9,4.55,-138.64,01-04-2023 00:00
3789,3162,1,1,26.73,0.0007,18.91,5.06,-78.7,01-04-2023 00:00
3790,3163,1,1,4758.81,0.1315,4.87,231.61,4738.2,01-04-2023 00:00
3791,6055,1,1,4758.81,0.1315,4.87,231.61,4738.2,01-04-2023 00:00
3792,3164,1,1,22.16,0.0006,-99.91,-22.14,-46.12,01-04-2023 00:00
3793,3165,1,1,26.35,0.0007,-24.17,-6.37,18.45,01-04-2023 00:00
3794,3166,1,1,7.17,0.0002,5.99,0.43,-4.89,01-04-2023 00:00
3795,3167,1,1,1.16,0,167.94,1.95,-1.46,01-04-2023 00:00
3796,3168,1,1,187.65,0.0052,9.23,17.32,185.62,01-04-2023 00:00
3797,6056,1,1,187.65,0.0052,9.23,17.32,185.62,01-04-2023 00:00
3798,3169,1,1,20.68,0.0006,-3.15,-0.66,20.21,01-04-2023 00:00
3799,6057,1,1,20.68,0.0006,-3.15,-0.66,20.21,01-04-2023 00:00
3800,3170,1,1,1081.22,0.0299,6.98,75.52,684.62,01-04-2023 00:00
3801,6058,1,1,1081.22,0.0299,6.98,75.52,684.62,01-04-2023 00:00
3802,3171,1,1,5981.04,0.1653,6.17,368.97,5962.55,01-04-2023 00:00
3803,3172,1,1,70.25,0.0019,-2.48,-1.74,59.99,01-04-2023 00:00
3804,3173,1,1,101.76,0.0028,54.09,55.05,79.29,01-04-2023 00:00
3805,3174,1,1,8.32,0.0002,28.72,2.39,6.49,01-04-2023 00:00
3806,3175,1,1,1437.78,0.0397,-10.28,-147.79,1424.85,01-04-2023 00:00
3807,3176,1,1,712.65,0.0197,8.57,61.06,666.9,01-04-2023 00:00
3808,3177,1,1,154.29,0.0043,2.39,3.68,153.89,01-04-2023 00:00
3809,3178,1,1,63.11,0.0017,-3.66,-2.31,42.67,01-04-2023 00:00
3810,3179,1,1,159.06,0.0044,56.22,89.43,-173.52,01-04-2023 00:00
3811,6059,1,1,159.06,0.0044,56.22,89.43,-173.52,01-04-2023 00:00
3812,3180,1,1,218.13,0.006,5.84,12.74,-1820.16,01-04-2023 00:00
3813,6060,1,1,218.13,0.006,5.84,12.74,-1820.16,01-04-2023 00:00
3814,3181,1,1,10.96,0.0003,-46.22,-5.07,-48.93,01-04-2023 00:00
3815,6061,1,1,10.96,0.0003,-46.22,-5.07,-48.93,01-04-2023 00:00
3816,3182,1,1,12.35,0.0003,34.22,4.23,-5.37,01-04-2023 00:00
3817,3183,1,1,26.8,0.0007,20.96,5.62,-318.31,01-04-2023 00:00
3818,6062,1,1,26.8,0.0007,20.96,5.62,-318.31,01-04-2023 00:00
3819,3184,1,1,11.96,0.0003,-6.41,-0.77,-448.74,01-04-2023 00:00
3820,6063,1,1,11.96,0.0003,-6.41,-0.77,-448.74,01-04-2023 00:00
3821,3185,1,1,21.22,0.0006,12,2.55,-264.07,01-04-2023 00:00
3822,6064,1,1,21.22,0.0006,12,2.55,-264.07,01-04-2023 00:00
3823,3186,1,1,159.19,0.0044,-7.78,-12.39,55.21,01-04-2023 00:00
3824,6065,1,1,159.19,0.0044,-7.78,-12.39,55.21,01-04-2023 00:00
3825,3187,1,1,16.57,0.0005,-12.45,-2.06,-65.23,01-04-2023 00:00
3826,6066,1,1,16.57,0.0005,-12.45,-2.06,-65.23,01-04-2023 00:00
