HSCode,Commodity,HS2,Product_ID,Industry_Category,Product_Type,Created_At
440793,OF MAPLE (ACER SPP.),44,2104,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:55:15
440794,OF CHERRY (PRUNUS SPP.),44,2105,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:55:20
440795,OF ASH (FRAXINUS SPP.),44,2106,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:55:25
440799,OTHR SAWN/CHIPPED WOOD EXCL OAK AND BEECH,44,2107,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:55:30
440810,VENEERSHTS PLY SHTS ETC OF CONIFEROUS,44,2108,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:55:35
440831,"VNR SHETS,MRNTI(DRK RD,LGHT RD AND BAKAU)",44,2109,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:55:40
440839,OTHER OF TROPICAL WOOD,44,2110,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:55:45
440890,VENNER SHTS PLYSHTS ETC OF OTHER WOOD,44,2111,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:55:50
440910,CONIFEROUS WOOD CONTINOUSLY SHAPED,44,2112,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:55:55
440921,OF BAMBOO,44,2113,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:00
440922,OF TROPICAL WOOD,44,2114,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:05
440929,OTHER:,44,2115,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:10
441011,PARTICLE BOARD:,44,2116,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:15
441012,ORIENTED STRAND BOARD (OSB):,44,2117,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:20
441019,OTHER,44,2118,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:25
441090,PRTCL BORD/SMLR BORD OF OTHR LIGNUS MATRLS,44,2119,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:30
441112,OF A THICKNESS NOT EXCEEDING 5MM,44,2120,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:35
441113,OF A THICKNESS EXCEEDING 5MM BUT NOT      EXCEEDING 9MM,44,2121,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:40
441114,OF A THICKNESS EXCEEDING 9MM,44,2122,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:45
441192,OF A DENSITY EXCEEDING 0.8 GM/CM3 :,44,2123,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:50
441193,OF A DENSITY EXCEEDING 0.5 GM/CM 3 BUT NOT EXCEEDING 0.8 GM/CM 3 :,44,2124,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:56:55
441194,OF A DENSITY NOT EXCEEDING 0.5 GM/CM 3 :,44,2125,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:00
441210,OF BAMBOO,44,2126,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:05
441231,"PLYWOOD, VENEERED PANELS AND SIMILAR      LAMINATED WOODWITH AT LEAST ONE OUTER PLY OF TROPICAL WOOD",44,2127,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:10
441233,"OTH, WH AT LEAST 1 OUTER PLY OF NON-CONF WD OF ALDER, ASH, EUCALYPTUS, HICKORY POPLAR ASPEN, ROBINIA, TULIPWOOD OR WALNUT ETC",44,2128,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:15
441234,"OTHER,  WITH AT LEAST ONE OUTER PLY OF NON-CONIFEROUS WOOD NOT SPECIFIED UNDER SUB-HEADING   4412 33:",44,2129,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:20
441239,"OTHER,  WITH BOTH OUTER PLIES OF CONIFEROUS WOOD:",44,2130,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:25
441242,"OTHER, WITH AT LEAST ONE OUTER PLY OF NON-CONIFEROUS WOOD,LAMINATED VENEERED LUMBER (LVL)",44,2131,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:30
441249,"OTHER, WITH BOTH OUTER PLIES OF CONIFEROUS WOOD,LAMINATED VENEERED LUMBER (LVL)",44,2132,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:35
441251,"BLOCKBOARD, LAMINBOARD AND BATTERBOARD (WITH AT LEAST ONE OUTER PLY OF TROPICAL WOOD)",44,2133,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:40
441252,"OTHER, WITH AT LEAST ONE OUTER PLY OF NON-CONIFEROUS WOOD",44,2134,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:45
441259,"OTHER,WITH BOTH OUTER PLIES OF CONIFEROUS WOOD",44,2135,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:50
441291,"OTHER, WITH AT LEAST ONE OUTER PLY OF TROPICAL WOOD",44,2136,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:57:55
441292,"OTHER, WITH AT LEAST ONE OUTER PLY OF NON-CONIFEROUS WOOD",44,2137,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:00
441299,"OTHER ,WITH BOTH OUTER PLIES OF CONIFEROUS WOOD",44,2138,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:05
441300,DENSIFIED WOOD IN BLOCKS PLATES STRIPS    OR PROFILE SHAPES,44,2139,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:10
441410,OF TROPICAL WOOD,44,2140,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:15
441490,OTHER,44,2141,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:20
441510,CASES BOXES CRATES DRUMS AND SMLR         PACKINGS CABLE-DURMS OF WOOD,44,2142,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:25
441520,"PALETS,PALETS(BOX,COLRS) AND OTHR LOAD BORDSOF WOOD",44,2143,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:30
441600,CASKS BARRELS VATS TUBS AND OTHR COOPERS   PRODUCT OF WOOD INCL STAVES,44,2144,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:35
441700,"TOOLS,TOOL BODIES,TOOL HANDLES BROOM OR   BRUSH BODIES AND HANDLES, OR WOOD BOOT    OR SHOE LASTS AND TREES,OF WOOD",44,2145,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:40
441811,"OF TROPICAL WOOD(WINDOWS, FRENCH-WINDOWS AND THEIR FRAMES:)",44,2146,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:45
441819,OTHER(OTHER),44,2147,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:50
441821,OF TROPICAL WOOD:(DOORS AND THEIR FRAMES AND THRESHOLDS:),44,2148,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:58:55
441829,OTHER:,44,2149,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:00
441830,POSTS AND BEAMS OTHER THAN PRODUCTS OF SUB HEADINGS 441881 TO 441889,44,2150,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:05
441840,SHUTTERNG FOR CONCRETE CONSTRUCTIONAL WORK,44,2151,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:10
441850,SHINGLES AND SHAKES,44,2152,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:15
441873,OF BAMBOO OR WITH AT LEAST THE TOP LAYER (WEAR LAYER) OF BAMBOO,44,2153,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:20
441874,"OTHER, FOR MOSAIC FLOORS",44,2154,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:25
441875,"OTHER, MULTILAYER",44,2155,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:30
441879,OTHER,44,2156,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:35
441882,CROSS-LAMINATED TIMBER(CLT OR X-LAM),44,2157,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:40
441883,I BEAMS,44,2158,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:45
441889,OTHER,44,2159,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:50
441891,OF BAMBOO,44,2160,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 11:59:55
441892,CELLULAR WOOD PANELS,44,2161,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:00
441899,OTHER,44,2162,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:05
441911,"BREAD BOARDS, CHOPPING BOARDS AND SIMILAR BOARDS",44,2163,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:10
441912,CHOPSTICKS,44,2164,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:15
441919,OTHER,44,2165,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:20
441920,OF TROPICAL WOOD,44,2166,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:25
441990,OTHER:,44,2167,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:30
442011,OF TROPICAL WOOD(STATUETTES AND OTHER ORNAMENTS:),44,2168,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:35
442019,OTHER(STATUETTES AND OTHER ORNAMENTS:),44,2169,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:40
442090,WOOD MARQUETRY AND INLAID WOOD;CASKETSANDCASESFOR CULTRY AND OTHR SIMILAR ARTICLES OF WOOD,44,2170,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:45
442110,CLOTHS HANGERS,44,2171,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:50
442120,COFFINS,44,2172,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:00:55
442191,OTHER ARTICLES EXCL CLOTH HANGERS OF BAMBOO:,44,2173,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:00
442199,OTHER:,44,2174,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:05
450110,NATURAL CORK RAW OR SIMPLY PREPARED,45,2175,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:10
450190,OTHER NATURAL CORK,45,2176,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:15
450200,NATURAL CORK DEBACKED/ROUGHLY SQUARED/    RECTANGULAR/SQUARE BLOKS PLTS SHEETS/STRIP(INCL SHRP EDGD BLNK FR CRKS OR STOP,45,2177,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:20
450310,CORKS AND STOPPERS,45,2178,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:25
450390,OTHER ARTICLS OF NATURAL CORK,45,2179,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:30
450410,BLOCKS PLTES SHEETS AND STRIP TILES OF ANY  SHAPE SOLID CYLINDERS INCL DISCS,45,2180,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:35
450490,OTHR AGGLOMERATED CORKS,45,2181,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:40
460121,OF BAMBOO,46,2182,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:45
460122,OF RATTAN,46,2183,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:50
460129,OTHER,46,2184,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:01:55
460192,OF BAMBOO,46,2185,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:00
460193,OF RATTAN,46,2186,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:05
460194,OF OTHER VEGETABLE MATERIALS,46,2187,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:10
460199,OTHR PLAITING MATERIALS (EXCL VEG MATERLS),46,2188,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:15
460211,OF BAMBOO,46,2189,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:20
460212,OF RATTAN,46,2190,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:25
460219,OTHER :,46,2191,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:30
460290,OTHER :,46,2192,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:35
470100,MECHANICAL WOOD PULP,47,2193,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:40
470200,CHEMICAL WOOD PULP DISSOLVING GRADES,47,2194,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:45
470311,"CHEMICAL WOOD PULP UNBLCD CONFRS,SULPHATE",47,2195,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:50
470321,BLEACHED OR SEMI-BLEACHED CONIFEROUS      CHEMICAL WOOD PULP SULPHATE,47,2196,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:02:55
470429,SEMI-BLEACHED/BLEACHED NON-CONIFEROUS     CHMICAL WOOD PULP SULPHITE,47,2197,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:00
470500,WOOD PULP OBTAINED BY COMBINATION OF      MECHANICAL AND CHEMICAL PULP PROCESS,47,2198,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:05
470610,COTTON LINTERS PULP,47,2199,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:10
470620,PULPS OF FIBRES DERIVED FROM RECOVERED    (WASTE AND SCRAP) PAPER AND PAPERBOARD,47,2200,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:15
470630,"OTHER, OF BAMBOO",47,2201,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:20
470691,OTHER MECHANICAL PULP,47,2202,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:25
470692,OTHER CHEMICAL PULPS,47,2203,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:30
470693,OTHER SEMI-CHEMICAL PULP,47,2204,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:35
470710,WSTE AND SCRP OF UNBLECHD KRAFT PAPR OR   PAPRBORD OR CORGTD PAPR/PAPRBORD,47,2205,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:40
470720,"OTHER PAPER OR PAPERBOARD MADE MAINLY OF  BLEACHED CHEMICAL PULP, NOT COLOURED IN   THE MASS",47,2206,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:45
470730,WSTE AND SCRP OF OTHR PAPR/PAPRBORD MADE  OF MECHANICL PULP(E.G.NEWSPAPR JRNS ETC),47,2207,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:50
470790,"OTHER, INCLUDING UNSORTED WASTE AND SCRAP",47,2208,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:03:55
480100,NEWSPRINT IN ROLLS OR SHEETS,48,2209,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:00
480210,HAND MADE PAPER AND PAPERBOARD,48,2210,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:05
480220,"PAPR,PAPRBORD USD AS BASE FOR PHOTO/HEAT  ELECTRO SENSITIVE PAPR OR PAPRBORD",48,2211,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:10
480240,WALPAPER BASE,48,2212,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:15
480254,"OTHR PAPR AND PAPRBORD NT CNTNG FBRS OBTND  BY MCHNCL PRCSS/OF WHCH <=10% BY WT OF THETOTL FBR CNTNT,WGHNG <40 G/M2",48,2213,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:20
480255,"OPTHR PAPR AND PAPRBORD NT CTNG FBRS OBTND  BY MCHNCL PRCSS/OF WHCH <=10% BY WT OF    TOTAL FBR CNTNT,WGHNG GO G/M2 TO 1",48,2214,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:25
480256,OTHER PAPER ANDPAPRBOARD WGHNG 40G/M2 TO    150 G/M2 IN SHEETS WITH ONE SIDE <435 MM  AND OTHER SIDE <297 MM. UNFOLDED S,48,2215,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:30
480257,OTHER PAPER AND PAPR BORD WGHNG 40 G/M2 TO  150 G/M2,48,2216,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:35
480258,"OTHR PAPR AND PAPRBORD NT CNTNG FBRS OBTND  BY MCHNCL PRCSS/OF WHCH<=10% BY WT OF     TOTL FBR CNTNG,WHGNG MORE THAN 150",48,2217,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:40
480261,OTHER PAPR 7 PAPRBORD IN ROLLS OF WHCH>10%BY WT OF TOTL FBR CNTNT CONSIST OF FBRS   OBTND BY MCHNCL/CHEMI-MCHNCL PROCESS,48,2218,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:45
480262,OTHR PAPR AND PAPRBORD IN SHEETS OF WHCH>10%BY WT OF TOTL FBR CNTNT WITH ONE SIDE<435 MM AND OTHER SIDE <297 MM,48,2219,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:50
480269,PAPER AND PAPERBOARD OTHER THAN ROLL/SHEET  OFWHCH >10% BY WT OF TOTL FBR CNTNT.,48,2220,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:04:55
480300,TOILT/FACIAL TISU TOWL/NAPKIN AND SMLR    PAPER USD IN HOUSHOLD/SANITARY PURPOSES   IN ROLS/SHETS,48,2221,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:00
480411,KRFT LINER UNBLEACHED,48,2222,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:05
480419,OTHER KRAFT LINER,48,2223,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:10
480421,SACK KRAFT PAPER UNBLEACHED,48,2224,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:15
480429,OTHER SACK KRAFT PAPER,48,2225,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:20
480431,OTHER CRAFT PAPER AND PAPERBOARD WEIGHING   150 G/M2 OR LESS UNBLEACHED,48,2226,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:25
480439,OTHR CRFT PAPR AND PAPRBORD WGHNG<=150G/M2,48,2227,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:30
480441,OTHR KRFT PAPR/PAPRBORD WEING MORE THAN   150G/M2 BUT LESS THAN 225G/M2 UNBLEACHED,48,2228,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:35
480442,OTHR KRFT PAPR/PAPRBIRD WEING > 150 G/M2  BUT<225G/M2 BLCHD UNIFORMLY WITH 95%      FIBRE CONTNG WOOD FIBR FROM CHM PROC,48,2229,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:40
480449,OTHR KRFT PAR AND PAPRBORD WEING ABOVE      150G/M2 BUT BELOW 225G/M2,48,2230,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:45
480451,KRFT PAPR/PAPRBORD WEING/225G/M2 UNBLCHD,48,2231,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:50
480452,OTHR KRFT PAPR AND PAPRBORD WEING>=225G/M2  BLECHD UNIFORMLY 95 PRCNT OF THE FBRS ARE WOOD FIBR FROM CHM PROCESS,48,2232,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:05:55
480459,OTHR KRFT PAPR/PAPRBORD WEING 225G/M2/MORE,48,2233,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:00
480511,SEMI-CHEMICAL FLUTING PAPER,48,2234,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:05
480512,STRAW FLUTING PAPER,48,2235,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:10
480519,OTHER FLUTING PAPER,48,2236,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:15
480524,TESTLINER(RECYCLED LINER BORD) OF WT<=150 G/M2,48,2237,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:20
480525,TESTLINER(RECYLED LINER BORD)OF WT>250 G  /M2,48,2238,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:25
480530,SULPHITE WRAPPING PAPR,48,2239,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:30
480540,FILTER PAPER AND PAPERBOARD,48,2240,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:35
480550,FELT PAPER AND PAPERBOARD,48,2241,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:40
480591,OTHER UNCOATED PAPR AND PARPBORD OF WT<=150 G/M2,48,2242,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:45
480592,OTHER UNCOATED PAPR AND PAPRBORD OF WT< 150 G/M2 SUT <225 G/M2,48,2243,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:50
480593,OTHER UNCOATED PAPR AND PAPRBORD OF WT>=225 G/M2,48,2244,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:06:55
480610,VEGETABLE PARCHMENT PAPER,48,2245,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:00
480620,GREASEPROOF PAPERS,48,2246,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:05
480630,TRACING PAPERS,48,2247,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:10
480640,GLASNE AND OTHR GLZD TRNSPRN/TRNSLCNT PAPERS,48,2248,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:15
480700,COMPOSITE PAPR/PAPRBORD (MADE BY STIKING WITH ADHESIV)NT SURFACE COTD/IMPREGNTED    W/NINTERNLY REINFORCED IN ROLS/SHEET,48,2249,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:20
480810,CORRUGATED PAPR/PAPRBORD W/N PERFORATED,48,2250,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:25
480840,"KRAFT PAPER, CREPED OR CRINKLED, WHETHER OR NOT EMBOSSED OR PERFORATED:",48,2251,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:30
480890,OTHER PAPER AND PAERBORD CORRUGATED,48,2252,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:35
480920,SELF COPY PAPER,48,2253,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:40
480990,OTHR COPYING OR TRANSFER PAPERS,48,2254,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:45
481013,PAPR PAPRBORD USED FOR WRITING ETC CONTNG FBR BY MECNL/CHEMI-MECNL PROSS NOT MORE   THAN 10% BY WT OF TOTAL FBR IN ROLLS,48,2255,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:50
481014,"PAPR/PAPRBOARD IN SHEETS WITH ONE SIDE<435MM,OTHER SIDE<297 MM IN UNFOLDED STATE",48,2256,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:07:55
481019,PAPR/PAPRBORD OTHER THAN ROLLS/SHEETS,48,2257,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:00
481022,LIGHT-WEIGHT COATED PAPER                 OTHR GRAPHC PRPS OUT OF TOTL FIBR CONTNT  FIBR OBTND BY MCH PROCS>10% BY WEIGH,48,2258,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:05
481029,OTHR PAPR AND PAPRBORD FR WRTNG ETC OF WHCH >=10% BY WT OF TOTL FBRS CNTNT CNSSTS OF  FIBRS OBTND BY A MCHNCL PRCSS,48,2259,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:10
481031,KRFT PAPR AND PAPRBORD OTHR THN FOR WRITNGETC BLECHD WOD FIBR FRM CH PROCS IS >     95% OF THE TOTL FIBRS AND WEIGHING <,48,2260,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:15
481032,"KRFT PAPR AND PAPRBORD,OTHR THN FOR WRITNGPRNTNG ETC BLECHD, WOOD CONTNG FIBR FRM CHPROCS IS MORE THN 95 PRCNT OF THE TO",48,2261,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:20
481039,OTHR KRFT PAPR AND PAPRBORD NT USD FR     WRTNG PRNTNG OR OTHR GRAPHIC PURPOSES,48,2262,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:25
481092,MULTIPLY PAPR AND PAPRBORD,48,2263,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:30
481099,OTHR COATED PAPR AND PPRBRD (NOT MLTIPLY),48,2264,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:35
481110,TARD BITUMINISD/ASPHALTD PAPR AND PAPRBORD,48,2265,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:40
481141,SELF ADHESIVE PAPER AND PAPRBOARD,48,2266,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:45
481149,OTHR GUMMED OR ADHESIVE PAPR AND PAPRBORD,48,2267,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:50
481151,PAPR AND PAPRBORD COTD IMPRGNTD COVRD WTH PLSTCS(EXCL ADHESV)BLCHD WEING >150 G/M2,48,2268,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:08:55
481159,OTHER PAPR AND PAPRBORD COTD IMPRGNTD COVRD WITH PLSTICS (EXCL ADHESV ),48,2269,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:00
481160,"PAPER AND PAPERBOARD, COATED, IMPREGNATED OR COVERED WITH WAX, PARAFFIN WAX,        STEARINE, OIL OR GLYCEROL",48,2270,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:05
481190,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES :",48,2271,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:10
481200,FILTER BLOCKS SLABS AND PLATS OF PAPR PULP,48,2272,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:15
481310,PAPR IN THE FORM OF BOOKLETS OR TUBES,48,2273,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:20
481320,CIG PAPR IN ROLLS OF WIDTH NOT EXCDNG 5 CM,48,2274,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:25
481390,OTHER CIG PAPER,48,2275,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:30
481420,WALPAPR AND SMLR WALCOVRNGS CONSTNG OF PAPR COATD/COVRD ON FACE SIDE WITH A GRAIND    EMBOSD COLRD ETC/DECORATD LAYR OR,48,2276,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:35
481490,OTHR WALLPAPER AND WALLCOVERINGS,48,2277,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:40
481620,SELF COPY PAPER,48,2278,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:45
481690,OTHR COPYING ORTRANSFER PAPER,48,2279,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:50
481710,ENVELOPES,48,2280,"Wood, Paper & Pulp",Manufactured Goods,2023-01-01 12:09:55
